,delta_phi,effect
293,0.0497284453497041,-0.06573507513463753
294,0.0498981670059306,-0.06523378795316045
295,0.0500678886626511,-0.06473151324056597
296,0.0502376103188776,-0.06422865367650488
297,0.0504073319755981,-0.06372407945844379
298,0.0505770536320717,-0.06321895866967606
299,0.0507467752885452,-0.0627128980031701
300,0.0509164969450187,-0.062206308410430365
301,0.0510862186014922,-0.06169809157015129
302,0.0512559402579657,-0.061189660481854286
303,0.0514256619144392,-0.06067956681570654
304,0.0515953835709128,-0.06016895407525424
305,0.0517651052273863,-0.05965785608640098
306,0.0519348268838598,-0.059145509410989276
307,0.0521045485403333,-0.05863190065785794
308,0.0522742701968068,-0.058117790355265785
309,0.0524439918532803,-0.05760321403959548
310,0.0526137135097539,-0.05708747427138998
311,0.0527834351662274,-0.05657051455142278
312,0.0529531568227009,-0.0560533716884867
313,0.0531228784791744,-0.05553475998210892
314,0.0532926001356479,-0.05501609137233818
315,0.0534623217921214,-0.05449619751273609
316,0.053632043448595,-0.053975077127219356
317,0.0538017651050685,-0.05345358216735679
318,0.053971486761789,-0.05293131292493043
319,0.0541412084180155,-0.05240865425003433
320,0.054310930074736,-0.0518845798807669
321,0.0544806517309625,-0.051360329906851444
322,0.054650373387683,-0.050834697231784055
323,0.0548200950441565,-0.05030900134546635
324,0.0549898167006301,-0.049781937310669544
325,0.0551595383571036,-0.04925443974525039
326,0.0553292600135771,-0.048726491435410406
327,0.0554989816700506,-0.04819723988261355
328,0.0556687033265241,-0.04766799489901582
329,0.0558384249829976,-0.047137398881059375
330,0.0560081466394712,-0.04660643004188814
331,0.0561778682959447,-0.0460750861242135
332,0.0563475899524182,-0.04554276991357065
333,0.0565173116088917,-0.045009545358744636
334,0.0566870332653652,-0.044475917874430226
335,0.0568567549218387,-0.04394195583574597
336,0.0570264765783123,-0.043407059700740505
337,0.0571961982347858,-0.04287116381199802
338,0.0573659198912593,-0.042335185081247166
339,0.0575356415477328,-0.04179808605904985
340,0.0577053632042063,-0.041261058015441866
341,0.0578750848606798,-0.040723175160958136
342,0.0580448065171534,-0.04018437092367491
343,0.0582145281738739,-0.039645212126747056
344,0.0583842498301004,-0.0391054341863791
345,0.0585539714868209,-0.03856513011171216
346,0.0587236931430474,-0.03802467194263838
347,0.0588934147997679,-0.03748303041155574
348,0.0590631364562414,-0.03694130496355755
349,0.059232858112715,-0.036398511807270995
350,0.0594025797691885,-0.03585557313299225
351,0.059572301425662,-0.03531216797135986
352,0.0597420230821355,-0.03476840385568753
353,0.059911744738609,-0.03422358282988356
354,0.0600814663950825,-0.0336788535691781
355,0.0602511880515561,-0.03313339114473744
356,0.0604209097080296,-0.03258712437726099
357,0.0605906313645031,-0.032040610340462405
358,0.0607603530209766,-0.031493937770785484
359,0.0609300746774501,-0.03094634802504312
360,0.0610997963339236,-0.030398555041763545
361,0.0612695179903972,-0.029850285797524318
362,0.0614392396468707,-0.02930182924805342
363,0.0616089613033442,-0.028752723453682422
364,0.0617786829598177,-0.02820317857005941
365,0.0619484046162912,-0.02765299475977074
366,0.0621181262727647,-0.02710285875367415
367,0.0622878479292383,-0.026552147022748034
368,0.0624575695859588,-0.026000780512345792
369,0.0626272912421853,-0.025449178718717495
370,0.0627970128989058,-0.0248972107629942
371,0.0629667345551323,-0.024345137364957827
372,0.0631364562118528,-0.023792269338428925
373,0.0633061778683263,-0.023239540724853448
374,0.0634758995247999,-0.022686032869106663
375,0.0636456211812734,-0.0221323726030736
376,0.0638153428377469,-0.02157837737178672
377,0.0639850644942204,-0.021024063035283203
378,0.0641547861506939,-0.020469598286749737
379,0.0643245078071674,-0.019914624022219336
380,0.064494229463641,-0.019359164103395162
381,0.0646639511201145,-0.0188036244140585
382,0.064833672776588,-0.018247768941366052
383,0.0650033944330615,-0.017691893101290514
384,0.065173116089535,-0.017135412542268014
385,0.0653428377460085,-0.01657901005681015
386,0.0655125594024821,-0.016021850276541908
387,0.0656822810589556,-0.015464650091634259
388,0.0658520027154291,-0.014907461604580709
389,0.0660217243719026,-0.01434984677563117
390,0.0661914460283761,-0.013791783863702502
391,0.0663611676848496,-0.013233713934624117
392,0.0665308893413232,-0.012675467106882861
393,0.0667006109980437,-0.012116976101566552
394,0.0668703326542702,-0.01155822851156565
395,0.0670400543109907,-0.010999271785152169
396,0.0672097759672172,-0.010440361259803025
397,0.0673794976239377,-0.009880906426400334
398,0.0675492192804112,-0.009321485401579656
399,0.0677189409368848,-0.008761906139734226
400,0.0678886625933583,-0.00820214473481797
401,0.0680583842498318,-0.007642222619634216
402,0.0682281059063053,-0.007082154222316555
403,0.0683978275627788,-0.0065219537425588656
404,0.0685675492192523,-0.005961801411223496
405,0.0687372708757259,-0.005401352030636839
406,0.0689069925321994,-0.004840754363133419
407,0.0690767141886729,-0.004279846612181417
408,0.0692464358451464,-0.003719040845009359
409,0.0694161575016199,-0.0031583561079451326
410,0.0695858791580934,-0.0025972618271469265
411,0.069755600814567,-0.00203615646949082
412,0.0699253224710405,-0.0014749182736864268
413,0.070095044127514,-0.0009136967070189358
414,0.0702647657839875,-0.0003524353304137435
415,0.070434487440461,0.0002087316235687102
416,0.0706042090969345,0.0007702789473677485
417,0.0707739307534081,0.0013316795472110038
418,0.0709436524101286,0.0018931384429962746
419,0.0711133740663551,0.0024545257268923804
420,0.0712830957230756,0.003016224132225988
421,0.0714528173793021,0.003577610738625862
422,0.0716225390360226,0.004139308173594403
423,0.0717922606924961,0.004700767144099248
424,0.0719619823489697,0.005262538214899046
425,0.0721317040054432,0.00582411411327682
426,0.0723014256619167,0.006385479106040691
427,0.0724711473183902,0.00694711962585962
428,0.0726408689748637,0.007508464667681486
429,0.0728105906313372,0.00807012155063368
430,0.0729803122878108,0.008631595734612746
431,0.0731500339442843,0.009192828124843016
432,0.0733197556007578,0.009754171678722097
433,0.0734894772572313,0.010315530479279253
434,0.0736591989137048,0.010876746436868513
435,0.0738289205701783,0.011437786357488648
436,0.0739986422266519,0.011998827286192547
437,0.0741683638831254,0.012559942518473456
438,0.0743380855395989,0.013120752754773445
439,0.0745078071960724,0.013681630588374115
440,0.0746775288525459,0.014242111048743003
441,0.0748472505090194,0.014802666581300153
442,0.075016972165493,0.015363301073272348
443,0.0751866938222134,0.015923726448114198
444,0.07535641547844,0.01648402941671713
445,0.0755261371351605,0.01704410870828614
446,0.075695858791387,0.01760394582897798
447,0.0758655804481075,0.018163908766686755
448,0.076035302104581,0.018723507460216473
449,0.0762050237610545,0.01928318427067678
450,0.0763747454175281,0.019842571563763945
451,0.0765444670740016,0.020401797329163616
452,0.0767141887304751,0.020960717274369902
453,0.0768839103869486,0.021519610152745786
454,0.0770536320434221,0.022078138148878188
455,0.0772233536998956,0.02263673556377665
456,0.0773930753563692,0.023195057198993473
457,0.0775627970128427,0.023753093224821633
458,0.0777325186693162,0.02431111395589276
459,0.0779022403257897,0.024868741533338963
460,0.0780719619822632,0.02542614949302588
461,0.0782416836387367,0.02598332214295461
462,0.0784114052952103,0.026540338098646827
463,0.0785811269516838,0.027097152304074567
464,0.0787508486081573,0.02765369205749103
465,0.0789205702646308,0.028210016667663186
466,0.0790902919211043,0.028765966246739952
467,0.0792600135775778,0.02932182529060767
468,0.0794297352342983,0.02987734849240314
469,0.0795994568905249,0.030432610194311167
470,0.0797691785472454,0.030987613941740308
471,0.0799389002034719,0.03154223825121629
472,0.0801086218601924,0.03209669489407159
473,0.0802783435166659,0.032650816387509135
474,0.0804480651731394,0.03320469497256403
475,0.080617786829613,0.0337582277019847
476,0.0807875084860865,0.034311406277235584
477,0.08095723014256,0.03486433922659496
478,0.0811269517990335,0.03541692917737224
479,0.081296673455507,0.03596926029473354
480,0.0814663951119805,0.036521293991728175
481,0.0816361167684541,0.037072989512178973
482,0.0818058384249276,0.03762424104935711
483,0.0819755600814011,0.03817510491893869
484,0.0821452817378746,0.03872581312184302
485,0.0823150033943481,0.03927608676077329
486,0.0824847250508216,0.039826152646826214
487,0.0826544467072952,0.040375802530870156
488,0.0828241683637687,0.04092497250404202
489,0.0829938900202422,0.04147376957510948
490,0.0831636116767157,0.04202228313472232
491,0.0833333333331892,0.04257042213050181
492,0.0835030549896627,0.043118097604665014
493,0.0836727766463832,0.04366547590929715
494,0.0838424983026098,0.04421240103405509
495,0.0840122199593303,0.04475891646324673
496,0.0841819416155568,0.045305022825304304
497,0.0843516632722773,0.04585077653596866
498,0.0845213849287508,0.04639608537949708
499,0.0846911065852243,0.04694102293402225
500,0.0848608282416979,0.04748551894266427
501,0.0850305498981714,0.048029614801844554
502,0.0852002715546449,0.04857321543678163
503,0.0853699932111184,0.049116421454594744
504,0.0855397148675919,0.049659147009424906
505,0.0857094365240654,0.050201413233058
506,0.085879158180539,0.05074323409094154
507,0.0860488798370125,0.051284602605575366
508,0.086218601493486,0.05182561636198128
509,0.0863883231499595,0.05236614551143819
510,0.086558044806433,0.05290622319223979
511,0.0867277664629065,0.053445788115040305
512,0.08689748811938,0.05398496306179106
513,0.0870672097758536,0.054523548099950386
514,0.0872369314323271,0.05506164390304778
515,0.0874066530888006,0.05559927904868124
516,0.0875763747452741,0.05613642091519375
517,0.0877460964017476,0.05667304285114909
518,0.0879158180584681,0.05720918172655698
519,0.0880855397146947,0.057744834409928704
520,0.0882552613714152,0.058280011620011854
521,0.0884249830276417,0.05881456048888092
522,0.0885947046843622,0.05934864497028094
523,0.0887644263408357,0.059882270857933496
524,0.0889341479973092,0.06041541459355699
525,0.0891038696537827,0.060947965259828714
526,0.0892735913102563,0.06147998610911876
527,0.0894433129667298,0.0620115305265974
528,0.0896130346232033,0.06254247731998762
529,0.0897827562796768,0.06307283939494719
530,0.0899524779361503,0.06360269768491579
531,0.0901221995926238,0.06413198408153746
532,0.0902919212490974,0.06466075500860173
533,0.0904616429055709,0.0651889512028434
534,0.0906313645620444,0.06571662725594297
535,0.0908010862185179,0.06624378287048686
536,0.0909708078749914,0.06677037217281746
537,0.0911405295314649,0.06729633872936505
538,0.0913102511879385,0.06782169392358901
539,0.091479972844412,0.06834645076235087
540,0.0916496945008855,0.0688706612184271
541,0.091819416157359,0.0693943077119113
542,0.0919891378138325,0.06991732543594757
543,0.092158859470553,0.07043973766383727
544,0.0923285811267796,0.07096158392745647
545,0.0924983027835001,0.07148281838882496
546,0.0926680244397266,0.07200346171098443
547,0.0928377460964471,0.07252350470413342
548,0.0930074677529206,0.07304293126517282
549,0.0931771894093941,0.0735617443699199
550,0.0933469110658676,0.07407991020003306
551,0.0935166327223412,0.07459745031810461
552,0.0936863543788147,0.0751144207384233
553,0.0938560760352882,0.07563077457204005
554,0.0940257976917617,0.07614649324973925
555,0.0941955193482352,0.07666154746263502
556,0.0943652410047087,0.07717596006355565
557,0.0945349626611823,0.07768976341008453
558,0.0947046843176558,0.07820293567750614
559,0.0948744059741293,0.0787154193906502
560,0.0950441276306028,0.07922728076254938
561,0.0952138492870763,0.07973846900235418
562,0.0953835709435498,0.08024892992945801
563,0.0955532926000233,0.08075884895842118
564,0.0957230142564969,0.0812681445267237
565,0.0958927359129704,0.08177671354585421
566,0.0960624575694439,0.082284592916931
567,0.0962321792259174,0.08279178726659978
568,0.0964019008826379,0.08329835707538448
569,0.0965716225388644,0.08380427442050531
570,0.0967413441955849,0.08430951620159688
571,0.0969110658518115,0.08481405772508788
572,0.097080787508532,0.08531783375275381
573,0.0972505091650055,0.08582097441803428
574,0.097420230821479,0.0863234658078384
575,0.0975899524779525,0.08682524769281025
576,0.097759674134426,0.08732636190140841
577,0.0979293957908996,0.0878268131202339
578,0.0980991174473731,0.08832658714749003
579,0.0982688391038466,0.08882560833090285
580,0.0984385607603201,0.0893238598373537
581,0.0986082824167936,0.08982135569622636
582,0.0987780040732671,0.09031824960388019
583,0.0989477257297407,0.09081444156891395
584,0.0991174473862142,0.09130992253991038
585,0.0992871690426877,0.09180468300853675
586,0.0994568906991612,0.092298766414591
587,0.0996266123556347,0.0927920266789965
588,0.0997963340121082,0.09328461661820293
589,0.0999660556685818,0.09377648192596287
590,0.1001357773250553,0.09426760040539403
591,0.1003054989815288,0.09475792125859987
592,0.1004752206380023,0.09524760992582526
593,0.1006449422947228,0.09573655393661373
594,0.1008146639509493,0.09622476780640715
595,0.1009843856076698,0.09671225973564883
596,0.1011541072638964,0.09719904936196484
597,0.1013238289206169,0.0976849335868107
598,0.1014935505770904,0.09817012303087053
599,0.1016632722335639,0.09865458885177109
600,0.1018329938900374,0.09913828643263108
601,0.1020027155465109,0.09962126682950882
602,0.1021724372029845,0.10010344632240496
603,0.102342158859458,0.10058491405848453
604,0.1025118805159315,0.10106562663950121
605,0.102681602172405,0.10154564328139555
606,0.1028513238288785,0.10202478897565632
607,0.103021045485352,0.10250327319107282
608,0.1031907671418256,0.10298089424622844
609,0.1033604887982991,0.10345774164602685
610,0.1035302104547726,0.10393387191893147
611,0.1036999321112461,0.10440925058386856
612,0.1038696537677196,0.1048837959466261
613,0.1040393754241931,0.10535768730777775
614,0.1042090970806667,0.10583063169682004
615,0.1043788187371402,0.10630282356703472
616,0.1045485403936137,0.10677428421405405
617,0.1047182620500872,0.10724501627270264
618,0.1048879837068077,0.10771487304407788
619,0.1050577053630342,0.10818408348230468
620,0.1052274270197547,0.10865241975663381
621,0.1053971486759813,0.10912002031840327
622,0.1055668703327018,0.10958670014317559
623,0.1057365919891753,0.11005262609314385
624,0.1059063136456488,0.11051775003783991
625,0.1060760353021223,0.11098218780234065
626,0.1062457569585958,0.111445693559795
627,0.1064154786150693,0.11190856590051951
628,0.1065852002715429,0.11237060666417048
629,0.1067549219280164,0.11283179503069447
630,0.1069246435844899,0.11329216766269329
631,0.1070943652409634,0.11375184457070414
632,0.1072640868974369,0.11421058160355542
633,0.1074338085539104,0.11466860163243588
634,0.107603530210384,0.11512574689441994
635,0.1077732518668575,0.11558216015020167
636,0.107942973523331,0.11603774581582631
637,0.1081126951798045,0.11649256510087908
638,0.108282416836278,0.11694642969175661
639,0.1084521384927515,0.11739957426574306
640,0.1086218601492251,0.11785185190937897
641,0.1087915818056986,0.11830343255422823
642,0.1089613034621721,0.1187541285829836
643,0.1091310251188926,0.11920397356380032
644,0.1093007467751191,0.11965298526697636
645,0.1094704684318396,0.1201012004575122
646,0.1096401900880662,0.1205487032758061
647,0.1098099117447867,0.12099527604412945
648,0.1099796334012602,0.12144112763443392
649,0.1101493550577337,0.12188599029593446
650,0.1103190767142072,0.12233017304112039
651,0.1104887983706807,0.12277348812548369
652,0.1106585200271542,0.12321590941363565
653,0.1108282416836278,0.12365758667255222
654,0.1109979633401013,0.12409851725228568
655,0.1111676849965748,0.12453846483212835
656,0.1113374066530483,0.12497770779849889
657,0.1115071283095218,0.12541603949330934
658,0.1116768499659953,0.12585345543923634
659,0.1118465716224689,0.12629010434837587
660,0.1120162932789424,0.12672599914649937
661,0.1121860149354159,0.12716092344395438
662,0.1123557365918894,0.1275950491927219
663,0.1125254582483629,0.12802825792827074
664,0.1126951799048364,0.12846064204463944
665,0.11286490156131,0.12889231154135322
666,0.1130346232177835,0.12932323140616664
667,0.113204344874257,0.1297531551477733
668,0.1133740665309775,0.1301823089029327
669,0.113543788187204,0.13061072939346774
670,0.1137135098439245,0.13103818336800516
671,0.1138832315001511,0.1314649266738992
672,0.1140529531568716,0.13189069121736965
673,0.1142226748133451,0.13231564104224652
674,0.1143923964698186,0.13273974566862928
675,0.1145621181262921,0.1331630639111173
676,0.1147318397827656,0.1335856137222166
677,0.1149015614392391,0.13400717619849817
678,0.1150712830957127,0.13442790583504985
679,0.1152410047521862,0.1348477721219484
680,0.1154107264086597,0.1352668410411802
