t,el1,el2
946,1.1549551,0.80858195
947,1.0068926,0.6711018
948,0.84985363,0.5185488
949,0.6768253,0.3687524
950,0.48708117,0.20393063
951,0.31797114,0.039383672
952,0.11544996,-0.13104542
953,-0.08262576,-0.3153107
954,-0.30228627,-0.49132526
955,-0.53992116,-0.6783801
956,-0.7620482,-0.86242276
957,-0.9701202,-1.0386261
958,-1.2256391,-1.2155501
959,-1.4141606,-1.3825448
960,-1.6252724,-1.5326421
961,-1.8065724,-1.6488994
962,-1.9503183,-1.7229114
963,-2.0421762,-1.7535267
964,-2.030277,-1.6756918
965,-1.8125162,-1.4050362
966,-1.1907601,-0.7914205
967,-0.43264458,-0.14322439
968,0.087159246,0.35439575
969,0.49474362,0.7871196
970,0.86826146,1.1502599
971,1.1882108,1.4300166
972,1.4624332,1.5788101
973,1.6409564,1.5825708
974,1.6958246,1.5301608
975,1.6707027,1.463659
976,1.6204349,1.3575047
977,1.5133195,1.2384799
978,1.3847094,1.1277264
979,1.2417043,0.99504775
980,1.0919853,0.85728043
981,0.9345634,0.70782673
982,0.76807654,0.5664824
983,0.59635675,0.420235
984,0.40235564,0.26686436
985,0.20658776,0.09132685
986,0.0035257097,-0.08225053
987,-0.21891023,-0.24797995
988,-0.44827753,-0.4411334
989,-0.687186,-0.6158568
990,-0.9209845,-0.78978163
991,-1.1560558,-0.96753025
992,-1.3800162,-1.1443642
993,-1.5923746,-1.3053285
994,-1.7816176,-1.4593481
995,-1.9351919,-1.5927043
996,-2.0335007,-1.698484
997,-2.032343,-1.7624378
998,-1.8312869,-1.7359873
999,-1.2059684,-1.5640951
1000,-0.43506998,-1.1095923
1001,0.078812204,-0.41728178
1002,0.4854488,0.1414762
1003,0.85128134,0.5357037
1004,1.1695555,0.96931946
1005,1.4428816,1.2868887
1006,1.6288538,1.4827327
1007,1.684342,1.5512599
1008,1.669674,1.5177233
1009,1.6026477,1.445388
1010,1.5116196,1.3532778
1011,1.3795549,1.2536021
1012,1.2593734,1.138369
1013,1.1090633,1.0021794
1014,0.95051813,0.87266463
1015,0.77840215,0.73503375
1016,0.611467,0.58231103
1017,0.41395047,0.43577203
1018,0.22062719,0.27985936
1019,0.008085043,0.121906675
1020,-0.20530577,-0.056059983
1021,-0.4293237,-0.21382232
1022,-0.65419716,-0.37909693
1023,-0.8985177,-0.54480255
1024,-1.1308069,-0.74484396
1025,-1.3745972,-0.9284825
1026,-1.5837511,-1.0742475
1027,-1.7892231,-1.2481034
1028,-1.957214,-1.4035069
1029,-2.103107,-1.5642064
1030,-2.103042,-1.6654855
1031,-1.9961677,-1.7514133
1032,-1.5227634,-1.7816945
1033,-0.67478627,-1.6983413
1034,-0.08525467,-1.4391972
1035,0.33774608,-0.8627762
1036,0.7068506,-0.21723881
1037,1.0514579,0.2859014
1038,1.3443916,0.71160746
1039,1.5792813,1.0784409
1040,1.6882039,1.3510783
1041,1.69824,1.4828674
1042,1.6358632,1.5010291
1043,1.5176316,1.4696848
1044,1.4154632,1.3807589
1045,1.292741,1.2775232
1046,1.146359,1.130541
1047,0.98469627,1.0206891
1048,0.8339617,0.90178514
1049,0.65817815,0.7646405
1050,0.4790958,0.6187576
1051,0.2894168,0.48377034
1052,0.038662758,0.3256597
1053,-0.13288677,0.17447461
1054,-0.36313772,0.008383073
1055,-0.6115332,-0.15145671
1056,-0.83557636,-0.32058468
1057,-1.0863879,-0.48738137
1058,-1.3120375,-0.6583408
1059,-1.5441439,-0.83321434
1060,-1.7486709,-1.0059835
1061,-1.9315494,-1.1794407
1062,-2.0633202,-1.3378586
1063,-2.1204245,-1.4794787
1064,-2.0418108,-1.6253337
1065,-1.6394866,-1.7253094
1066,-0.80473053,-1.7737993
1067,-0.18478532,-1.738802
1068,0.24507259,-1.5929949
1069,0.62491477,-1.2074533
1070,0.96808213,-0.58286357
1071,1.2687932,0.032866035
1072,1.5060865,0.49217418
1073,1.6467233,0.89560074
1074,1.6619128,1.2265273
1075,1.6132245,1.4272615
1076,1.518176,1.484728
1077,1.4019622,1.4923637
1078,1.2665782,1.4435604
1079,1.1311177,1.3441391
1080,0.98248893,1.2237728
1081,0.8250341,1.104651
1082,0.65827626,0.9779924
1083,0.4756367,0.8482895
1084,0.28853443,0.7123129
1085,0.08712761,0.57025623
1086,-0.13657068,0.3798024
1087,-0.35648996,0.25727594
1088,-0.5958295,0.112065226
1089,-0.8438459,-0.058596764
1090,-1.0848328,-0.21786271
1091,-1.3265123,-0.38421667
1092,-1.5636169,-0.55501366
1093,-1.7699343,-0.7422398
1094,-1.9575224,-0.90476036
1095,-2.104732,-1.0742172
1096,-2.1772134,-1.2416295
1097,-2.174006,-1.4006832
1098,-1.8242962,-1.544633
1099,-1.0085564,-1.6707722
1100,-0.31672174,-1.7473464
1101,0.13901101,-1.7860503
1102,0.52851146,-1.723303
1103,0.88742054,-1.5523223
1104,1.2147441,-1.1051118
1105,1.458735,-0.46310166
1106,1.6406863,0.11022807
1107,1.6753695,0.55852175
1108,1.619179,0.9498915
1109,1.5540959,1.2636223
1110,1.4367644,1.4487281
1111,1.2880367,1.4955574
1112,1.1550802,1.4740174
1113,1.0034691,1.407443
1114,0.8420725,1.3138566
1115,0.683415,1.1967838
1116,0.5033377,1.066423
1117,0.31583917,0.94004977
1118,0.11508729,0.77336913
1119,-0.098172076,0.631024
1120,-0.32821465,0.5214126
1121,-0.5603083,0.38525358
1122,-0.8048389,0.22148144
1123,-1.0608522,0.067335956
1124,-1.2981778,-0.090765946
1125,-1.5368683,-0.25746047
1126,-1.7538779,-0.43682685
1127,-1.9430379,-0.60557026
1128,-2.0864801,-0.774412
1129,-2.1701422,-0.9491727
1130,-2.1381447,-1.1190181
1131,-1.8650448,-1.2757354
1132,-1.0325977,-1.4299777
1133,-0.33217818,-1.5684475
1134,0.12653221,-1.6766195
1135,0.5143289,-1.744936
1136,0.8694039,-1.7638481
1137,1.1743525,-1.691306
1138,1.4451553,-1.4669603
1139,1.6085207,-0.9627302
1140,1.6534834,-0.3109594
1141,1.6214025,0.22299442
1142,1.5336617,0.66382354
1143,1.413391,1.033433
1144,1.2804508,1.3162802
1145,1.1332307,1.4598607
1146,0.97918797,1.4911684
1147,0.82658964,1.4750106
1148,0.6641391,1.3880141
1149,0.49113816,1.2973439
1150,0.30841562,1.1651146
1151,0.10834987,1.0267943
1152,-0.11597694,0.91214544
1153,-0.33672652,0.77573335
1154,-0.57013315,0.64046174
1155,-0.81635505,0.498268
1156,-1.0563394,0.34032065
1157,-1.3342166,0.18095645
1158,-1.5409486,0.031439092
1159,-1.7605985,-0.13681875
1160,-1.9559987,-0.29967454
1161,-2.114959,-0.46729976
1162,-2.207384,-0.657766
1163,-2.207111,-0.81695896
1164,-2.0105414,-0.9896748
1165,-1.3224431,-1.1597732
1166,-0.52169895,-1.3195714
1167,-0.0069538383,-1.4654969
1168,0.3932869,-1.5941025
1169,0.7661415,-1.6979935
1170,1.0932359,-1.763264
1171,1.3902384,-1.7589462
1172,1.6016413,-1.6477939
1173,1.6911372,-1.354061
1174,1.6644831,-0.78024846
1175,1.583564,-0.1399437
1176,1.46229,0.36233026
1177,1.3304453,0.7833796
1178,1.1886218,1.1329654
1179,1.0285997,1.3771915
1180,0.86545974,1.4794544
1181,0.7007224,1.5103562
1182,0.5278568,1.4610091
1183,0.34976625,1.3738978
1184,0.15295218,1.2638175
1185,-0.05963825,1.1475062
1186,-0.28232443,1.0207086
1187,-0.5204586,0.8853426
1188,-0.7581442,0.74767935
1189,-1.0096494,0.6003578
1190,-1.2732908,0.43557978
1191,-1.4945613,0.29916412
1192,-1.7476866,0.11017665
1193,-1.9792097,-0.16124435
1194,-2.0851417,-0.19114497
1195,-2.1849508,-0.38447794
1196,-2.1888435,-0.5402615
1197,-1.9982362,-0.7145335
1198,-1.3261828,-0.8850969
1199,-0.52216196,-1.0631468
1200,-0.02013796,-1.2296597
1201,0.3893881,-1.377619
1202,0.7312701,-1.5411603
1203,1.0751907,-1.6344857
1204,1.3596522,-1.7708191
1205,1.5656933,-1.7567775
1206,1.6530694,-1.7255569
1207,1.6266434,-1.533233
1208,1.5609751,-1.0963776
1209,1.4492166,-0.44710028
1210,1.3144064,0.11298145
1211,1.1693685,0.5768399
1212,0.9534921,0.88735527
1213,0.85290873,1.2915949
1214,0.6800896,1.4636325
1215,0.49994916,1.519191
1216,0.3211419,1.5104256
1217,0.11118485,1.4442106
1218,-0.088001385,1.3467124
1219,-0.32024753,1.2388533
1220,-0.53425604,1.1149497
1221,-0.8070917,0.9784137
1222,-1.0347079,0.8368802
1223,-1.2787399,0.6935872
1224,-1.5118062,0.556026
1225,-1.7320485,0.41162786
1226,-1.9391855,0.25186616
1227,-2.098301,0.09409306
1228,-2.205614,-0.07760677
1229,-2.2183084,-0.27436653
1230,-2.0586383,-0.44235858
1231,-1.4229354,-0.61499083
1232,-0.59145707,-0.78683615
1233,-0.056673873,-0.9528925
1234,0.35274547,-1.1256994
1235,0.71968734,-1.2901928
1236,1.0593828,-1.4388115
1237,1.3454695,-1.6114361
1238,1.5858711,-1.6776265
1239,1.6739806,-1.7331848
1240,1.6825502,-1.736468
1241,1.6127354,-1.648239
1242,1.4994452,-1.3930889
1243,1.3529774,-0.8739597
1244,1.2075127,-0.21129191
1245,1.0469177,0.3270879
1246,0.8827271,0.7640807
1247,0.7110383,1.1263692
1248,0.52934605,1.4160821
1249,0.34939623,1.5591159
1250,0.15227692,1.5944872
1251,-0.07013438,1.5867151
1252,-0.2781023,1.5012355
1253,-0.5095335,1.4105228
1254,-0.74710935,1.2891284
1255,-0.9938118,1.1583285
1256,-1.236884,1.0262635
1257,-1.4714326,0.88788193
1258,-1.6922653,0.7277785
1259,-1.8945875,0.5607419
1260,-2.0651417,0.4305964
1261,-2.160747,0.26529545
1262,-2.18409,0.107390374
1263,-2.0426252,-0.075979896
1264,-1.4670565,-0.24688035
1265,-0.63331157,-0.42828307
1266,-0.08857342,-0.6019203
1267,0.3404499,-0.7835651
1268,0.6991192,-0.96062875
1269,1.036716,-1.1338933
1270,1.3486266,-1.287925
1271,1.5500805,-1.434187
1272,1.6472251,-1.5598003
1273,1.6507366,-1.6558259
1274,1.6011579,-1.6963502
1275,1.4956276,-1.678645
1276,1.3615638,-1.5664222
1277,1.2189342,-1.2732843
1278,1.0596997,-0.6805963
1279,0.8958375,-0.03227696
1280,0.722821,0.4832249
1281,0.53763604,0.90230435
1282,0.3522631,1.2620164
1283,0.14373517,1.5335987
1284,-0.061711274,1.6581515
1285,-0.2795227,1.6786406
1286,-0.51297903,1.6424593
1287,-0.74954355,1.5679009
1288,-0.9890425,1.4533489
1289,-1.2281126,1.3369397
1290,-1.4598024,1.2030673
1291,-1.6801596,1.0803939
1292,-1.8755591,0.9340899
1293,-2.0469222,0.7821032
1294,-2.1613398,0.6265694
1295,-2.1936808,0.45838472
1296,-2.0745077,0.30295157
1297,-1.5759265,0.13311999
1298,-0.7384852,-0.07760607
1299,-0.13042739,-0.23614798
1300,0.29973996,-0.41777116
1301,0.68775964,-0.6050697
1302,1.0384083,-0.77805763
1303,1.3405304,-0.9615903
1304,1.577151,-1.1357465
1305,1.6861283,-1.292722
1306,1.6996673,-1.436697
1307,1.6476871,-1.5593544
1308,1.5538023,-1.651323
1309,1.4252088,-1.7045075
1310,1.276173,-1.6697369
1311,1.1225374,-1.5424371
1312,0.94332504,-1.1696798
1313,0.77723944,-0.49013057
1314,0.59745204,0.12399141
1315,0.40201494,0.601235
1316,0.19255559,1.010072
1317,-0.00089753827,1.3551072
1318,-0.21511224,1.5936507
1319,-0.45069823,1.6982857
1320,-0.6805279,1.7133039
1321,-0.9218769,1.6658161
1322,-1.1532475,1.5811079
1323,-1.3898071,1.4763118
1324,-1.6190877,1.3439149
1325,-1.8086692,1.1824434
1326,-1.9861612,1.0424889
1327,-2.120955,0.9085123
1328,-2.1519203,0.7710187
1329,-2.0719135,0.6180769
1330,-1.684535,0.44434243
1331,-0.8892092,0.24938962
1332,-0.22062832,0.09026624
1333,0.23856243,-0.08250719
1334,0.62123764,-0.26127478
1335,0.96267694,-0.45180875
1336,1.2844917,-0.63928264
1337,1.5333419,-0.8255237
1338,1.6602784,-0.9990589
1339,1.6749252,-1.1680042
1340,1.6411048,-1.3260642
1341,1.558467,-1.4676683
1342,1.4447156,-1.588905
1343,1.308754,-1.677215
1344,1.1593541,-1.7036935
1345,0.99499935,-1.6385131
1346,0.80910337,-1.4393476
1347,0.6267832,-0.9418026
1348,0.4441736,-0.23131624
1349,0.24668227,0.3187855
1350,0.04585625,0.76797867
1351,-0.19444126,1.1273311
1352,-0.39597002,1.4700882
1353,-0.6294224,1.6607993
1354,-0.85723025,1.7217536
1355,-1.092941,1.7216142
1356,-1.3523369,1.6599692
1357,-1.5500435,1.5579444
1358,-1.7565675,1.4330007
1359,-1.9274575,1.3029412
1360,-2.0755787,1.1680305
1361,-2.1792011,1.0232027
1362,-2.1273663,0.8845608
1363,-1.9002244,0.71887904
1364,-1.2264472,0.563373
1365,-0.44910395,0.39216286
1366,0.074692115,0.21954992
1367,0.4908138,0.04389934
1368,0.8638621,-0.13042536
1369,1.194386,-0.3208394
1370,1.4803883,-0.5002877
1371,1.6674693,-0.6802596
1372,1.7268388,-0.88200605
1373,1.7145534,-1.0569949
1374,1.6432667,-1.2292451
1375,1.5334178,-1.3808446
1376,1.4011174,-1.5182947
1377,1.2526923,-1.6322012
1378,1.085198,-1.6981103
1379,0.8914826,-1.7136155
1380,0.742808,-1.5969468
1381,0.5642894,-1.3057204
1382,0.36149162,-0.66931933
1383,0.14428899,-0.009235578
1384,-0.04791183,0.48957503
1385,-0.30510697,0.89479643
1386,-0.5119475,1.2679275
1387,-0.74084157,1.5677791
1388,-0.9726901,1.6852815
1389,-1.2076854,1.7544042
1390,1.4597409,-0.6931635
1391,1.3829806,-0.8746017
1392,1.2670016,-1.054907
1393,1.136576,-1.223624
1394,0.98622715,-1.3916682
1395,0.776988,-1.5541356
1396,0.66166115,-1.6709721
1397,0.47443774,-1.7702013
1398,0.3016849,-1.8009957
1399,0.105244964,-1.7426592
1400,-0.09454061,-1.5380692
1401,-0.31582803,-1.0280976
1402,-0.5414641,-0.29526404
1403,-0.7542707,0.28164473
1404,-1.0019407,0.7358111
1405,-1.2060175,1.1461301
1406,-1.4420968,1.4771518
1407,-1.6609982,1.6666807
1408,-1.873007,1.7296256
1409,-2.114757,1.7138386
1410,-2.2238941,1.6454724
1411,-2.4447193,1.5333291
1412,-2.4157968,1.4009959
1413,-2.3676555,1.2727656
1414,-2.1643121,1.1294587
1415,-1.5490983,0.9435289
1416,-0.7456679,0.826012
1417,-0.17619365,0.66047406
1418,0.27224275,0.50072724
1419,0.6496648,0.3194898
1420,0.95632136,0.1564831
1421,1.2973891,-0.007254504
1422,1.4416347,-0.18761285
1423,1.467776,-0.3800021
1424,1.4352422,-0.58607364
1425,1.367165,-0.7475198
1426,1.2431657,-0.93269736
1427,1.1134961,-1.116022
1428,0.97078973,-1.3047683
1429,0.8019821,-1.4572803
1430,0.6441147,-1.5920227
1431,0.47348663,-1.7111565
1432,0.2872546,-1.7873076
1433,-0.026744299,-1.8117517
1434,-0.09665224,-1.7248409
1435,-0.3079983,-1.466464
1436,-0.5290605,-0.8591294
1437,-0.7658937,-0.15690434
1438,-0.9877716,0.3802188
1439,-1.2257013,0.83131146
1440,-1.4549019,1.2150935
1441,-1.7217597,1.528987
1442,-1.8859925,1.6780133
1443,-2.0714517,1.7208443
1444,-2.2296872,1.6857115
1445,-2.350925,1.5639458
1446,-2.3937337,1.4803814
1447,-2.342919,1.360766
1448,-2.1677608,1.2053473
1449,-1.4795184,1.0668863
1450,-0.6826066,0.91845113
1451,-0.120596536,0.76342875
1452,0.32556993,0.5959723
1453,0.7262028,0.44123232
1454,1.0796168,0.27357984
1455,1.348142,0.096393436
1456,1.4629605,-0.09026525
1457,1.5151222,-0.2701189
1458,1.4910182,-0.43850198
1459,1.4044323,-0.620921
1460,1.2821248,-0.80895597
1461,1.1357529,-0.9893722
1462,0.9940507,-1.173083
1463,0.8323464,-1.3407815
1464,0.6653885,-1.499237
1465,0.49365926,-1.6360861
1466,0.31028423,-1.7430044
1467,0.12353732,-1.8177607
1468,-0.074620396,-1.8062564
1469,-0.2901993,-1.6630443
1470,-0.5164461,-1.3336505
1471,-0.7417441,-0.63300955
1472,-0.96979094,0.030814258
1473,-1.1965175,0.53333956
1474,-1.4241645,0.9694322
1475,-1.6450769,1.3382106
1476,-1.8537567,1.6128186
1477,-2.0370615,1.7349162
1478,-2.1889954,1.7512004
1479,-2.3016417,1.7058709
1480,-2.3469036,1.6055323
1481,-2.286842,1.481914
1482,-2.070753,1.3542172
1483,-1.455831,1.2066149
1484,-0.6677031,1.0507624
1485,-0.09305245,0.8970305
1486,0.35808685,0.74421924
1487,0.734734,0.59431255
1488,1.0980262,0.41658723
1489,1.3574232,0.2604409
1490,1.5012548,0.09654952
1491,1.52225,-0.07634509
1492,1.5030272,-0.2615729
1493,1.414319,-0.44489527
1494,1.2918956,-0.6277024
1495,1.1642193,-0.82214
1496,1.0169066,-0.9932518
1497,0.8619782,-1.1719586
1498,0.6917962,-1.3432287
1499,0.5178431,-1.4985836
1500,0.34500003,-1.6325054
1501,0.1548052,-1.7367301
1502,-0.04643368,-1.7970059
1503,-0.25404063,-1.7800641
1504,-0.47268876,-1.6562532
1505,-0.6929364,-1.2996558
1506,-0.92026764,-0.5987342
1507,-1.1525052,0.062157393
1508,-1.3855857,0.5633068
1509,-1.6077936,0.9925472
1510,-1.8181047,1.3518869
1511,-2.0102317,1.6218582
1512,-2.1730936,1.7181145
1513,-2.2801566,1.7438753
1514,-2.3264332,1.6612936
1515,-2.2866771,1.587273
1516,-2.10147,1.4549834
1517,-1.5742375,1.3132757
1518,-0.7722931,1.1781205
1519,-0.15003172,1.0268261
1520,0.3265833,0.8848559
1521,0.73646605,0.7342715
1522,1.0950208,0.5684238
1523,1.3811939,0.40146664
1524,1.5382392,0.22256769
1525,1.5768356,0.06406893
1526,1.5490968,-0.10210021
1527,1.4746107,-0.29191232
1528,1.3373358,-0.49970162
1529,1.2207152,-0.66416985
1530,1.0750881,-0.8457936
1531,0.90847474,-1.0216619
1532,0.7477436,-1.194008
1533,0.5728485,-1.3654292
1534,0.40179837,-1.5330616
1535,0.21402405,-1.6449507
1536,0.020471603,-1.740711
1537,-0.1838045,-1.7855293
1538,-0.40184262,-1.7440718
1539,-0.6262108,-1.5743067
1540,-0.8545678,-1.1259887
1541,-1.0844295,-0.3949072
1542,-1.3136094,0.22308294
1543,-1.5360553,0.67137885
1544,-1.748301,1.1019783
1545,-1.9432136,1.4455793
1546,-2.1104374,1.6646819
1547,-2.2286494,1.739894
1548,-2.2847657,1.7305595
1549,-2.252345,1.6558955
1550,-2.1014185,1.5349098
1551,-1.6464173,1.4141103
1552,-0.8960901,1.2761463
1553,-0.23375012,1.130417
1554,0.25422445,0.9796223
1555,0.6694513,0.82734555
1556,1.0345845,0.670287
1557,1.3302016,0.516555
1558,1.4896128,0.3402841
1559,1.5383822,0.17802355
1560,1.5322497,-0.0074698566
1561,1.4694872,-0.16694562
1562,1.3555095,-0.3477185
1563,1.2259765,-0.53147286
1564,1.0779485,-0.7155006
1565,0.922217,-0.89419067
1566,0.76604927,-1.0721145
1567,0.59449697,-1.2437658
1568,0.41457906,-1.4132702
1569,0.21305628,-1.5633382
1570,0.034471933,-1.6743959
1571,-0.17261852,-1.7587396
1572,-0.38356486,-1.7858571
1573,-0.5963614,-1.7130926
1574,-0.826922,-1.4990474
1575,-1.0587031,-0.9414987
1576,-1.2804731,-0.2091237
1577,-1.4961622,0.35983986
1578,-1.7132362,0.8159114
1579,-1.908901,1.2047403
1580,-2.0783708,1.525622
1581,-2.2056036,1.7046546
1582,-2.281681,1.7599154
1583,-2.2531033,1.733196
1584,-2.1080952,1.646353
1585,-1.7073961,1.5243759
1586,-0.95925486,1.3865286
1587,-0.26845074,1.2556475
1588,0.23491503,1.1121818
1589,0.6576587,0.9454378
1590,1.0246698,0.81421524
1591,1.3508075,0.64866626
1592,1.524162,0.4795058
1593,1.5739175,0.33142704
1594,1.5611267,0.16228457
1595,1.4966587,-0.003107772
1596,1.3858165,-0.18861353
1597,1.2525434,-0.3615854
1598,1.1077331,-0.5536072
1599,0.9502682,-0.736461
1600,0.80084544,-0.9203468
1601,0.6244918,-1.1061559
1602,0.43153328,-1.277272
1603,0.25673324,-1.4380672
1604,0.069829404,-1.5859194
1605,-0.131774,-1.6994925
1606,-0.33988905,-1.7734387
1607,-0.5517847,-1.7765461
1608,-0.7750209,-1.6823492
1609,-1.0070479,-1.4238776
1610,-1.2339844,-0.80461234
1611,-1.4540919,-0.091999546
1612,-1.6687143,0.44209597
1613,-1.8515388,0.8840224
1614,-2.0277853,1.2731189
1615,-2.163154,1.568993
1616,-2.251694,1.7261182
1617,-2.2337885,1.7592815
1618,-2.109358,1.7164683
1619,-1.7569221,1.5974143
1620,-1.0516727,1.4843086
1621,-0.34875017,1.361545
1622,0.17585845,1.2199603
1623,0.6116957,1.0759443
1624,0.98611015,0.9109745
1625,1.2889993,0.7767346
1626,1.4797513,0.6200383
1627,1.5194298,0.46076348
1628,1.5131729,0.2861593
1629,1.4642876,0.12543666
1630,1.3573209,-0.04065336
1631,1.233215,-0.2188276
1632,1.0797685,-0.40507114
1633,0.9365632,-0.58639544
1634,0.7798947,-0.76603967
1635,0.5979568,-0.9550006
1636,0.43581635,-1.1294206
1637,0.25680035,-1.2999684
1638,0.0636849,-1.4535509
1639,-0.13525106,-1.5939816
1640,-0.3383288,-1.6993573
1641,-0.55419475,-1.7749652
1642,-0.7727639,-1.775853
1643,-0.9976876,-1.6694424
1644,-1.2143813,-1.365614
1645,-1.4249257,-0.71710473
1646,-1.6380886,-0.025957825
1647,-1.8275063,0.4936315
1648,-2.0195656,0.9406961
1649,-2.1408947,1.3264372
1650,-2.2327745,1.6122205
1651,-2.2380013,1.753581
1652,-2.1122937,1.7702552
1653,-1.784911,1.6804357
1654,-1.1022261,1.6070588
1655,-0.39341894,1.4824021
1656,0.15775535,1.3354229
1657,0.60268533,1.2074707
1658,0.9884783,1.0642153
1659,1.3077288,0.8978902
1660,1.4983678,0.7632296
1661,1.5560473,0.614496
1662,1.555159,0.4571014
1663,1.4951843,0.30168343
1664,1.3847852,0.12514621
1665,1.2472848,-0.048434712
1666,1.1025674,-0.22709335
1667,0.94714427,-0.4244677
1668,0.8003392,-0.6030055
1669,0.6292721,-0.7693512
1670,0.4554941,-0.9545765
1671,0.27627245,-1.1336598
1672,0.08541138,-1.3081195
1673,-0.11684755,-1.4622437
1674,-0.31455618,-1.6034847
1675,-0.5217031,-1.7114037
1676,-0.7370095,-1.7756636
1677,-0.97666836,-1.7731212
1678,-1.1723382,-1.6665316
1679,-1.3961409,-1.3718752
1680,-1.5955832,-0.6948552
1681,-1.7953513,-0.015077515
1682,-1.9630644,0.4988258
1683,-2.0977037,0.9437409
1684,-2.1881602,1.3100638
1685,-2.1959176,1.6015964
1686,-2.0731122,1.7373239
1687,-1.7259853,1.7470262
1688,-1.0956439,1.6808832
1689,-0.4119721,1.5802724
1690,0.13406202,1.4393244
1691,0.59198964,1.3315284
1692,1.0021822,1.1851962
1693,1.3004355,1.0412225
1694,1.479224,0.8843403
1695,1.524457,0.7432942
1696,1.5168988,0.58969456
1697,1.4475186,0.43603525
1698,1.3395315,0.27673495
1699,1.2187326,0.10875084
1700,1.0749165,-0.08258371
1701,0.92518854,-0.24577445
1702,0.76798725,-0.42886928
1703,0.60450685,-0.61489606
1704,0.43515784,-0.80909693
1705,0.25304884,-0.99665344
1706,0.06576349,-1.1597073
1707,-0.12305726,-1.3311667
1708,-0.31809625,-1.4840161
1709,-0.51944906,-1.6221719
1710,-0.7301598,-1.7305797
1711,-0.942921,-1.7970518
1712,-1.1606995,-1.776731
1713,-1.3659275,-1.6495129
1714,-1.566049,-1.2899305
1715,-1.7554299,-0.5978567
1716,-1.9227557,0.052579727
1717,-2.0547638,0.55946887
1718,-2.1385088,0.9844618
1719,-2.1353855,1.3558857
1720,-1.9928904,1.6205478
1721,-1.6857315,1.7111019
1722,-1.046929,1.7284162
1723,-0.4301341,1.6624849
1724,0.12792934,1.5563213
1725,0.62483215,1.4322377
1726,1.0425261,1.2984078
1727,1.3643583,1.1618688
1728,1.5423487,1.0088602
1729,1.5939069,0.87089777
1730,1.5841049,0.723863
1731,1.5083435,0.5796217
1732,1.3963894,0.42113948
1733,1.2762777,0.25232345
1734,1.1365992,0.07432188
1735,0.9948821,-0.081583686
1736,0.838425,-0.26415884
1737,0.6946781,-0.4504959
1738,0.52105653,-0.63660526
1739,0.3739911,-0.8184834
1740,0.21349435,-1.0178183
1741,0.009536687,-1.2141014
1742,-0.13804802,-1.3463755
1743,-0.33767316,-1.5062919
1744,-0.5324894,-1.6372805
1745,-0.7296953,-1.7543852
1746,-0.9291943,-1.7998853
1747,-1.1287982,-1.785604
1748,-1.3149618,-1.634793
1749,-1.4919317,-1.2320907
1750,-1.6427708,-0.51396525
1751,-1.7683065,0.11070476
1752,-1.8380524,0.5924537
1753,-1.8354892,1.0275606
1754,-1.7012228,1.3546208
1755,-1.4378465,1.622449
1756,-0.89239436,1.7162824
1757,-0.3497918,1.6991332
1758,0.14084521,1.6268209
1759,0.58600014,1.5170468
1760,0.98145676,1.3923863
1761,1.2477112,1.2492821
1762,1.384108,1.0963254
1763,1.4388919,0.9767353
1764,1.4385679,0.8310663
1765,1.391642,0.6838797
1766,1.3239472,0.53594404
1767,1.2409916,0.37952513
1768,1.166629,0.21628346
1769,1.0686352,0.02585965
1770,1.0044422,-0.122391455
1771,0.90848035,-0.31048864
1772,0.8191798,-0.49434584
1773,0.71387523,-0.6666279
1774,0.60624975,-0.86019087
1775,0.48212108,-1.0413792
1776,0.34601566,-1.21456
1777,0.21486853,-1.3870022
1778,0.057642605,-1.5535464
1779,-0.08175207,-1.6586978
1780,-0.2392901,-1.7626507
1781,-0.38928503,-1.8047959
1782,-0.5381053,-1.7764009
1783,-0.68526304,-1.6211497
1784,-0.84113526,-1.2122164
1785,-0.91720766,-0.49004585
1786,-0.9831466,0.12426334
1787,-0.9839299,0.6150826
1788,-0.8848645,1.0304688
1789,-0.6218966,1.3893445
1790,-0.28029376,1.6218919
1791,0.0701818,1.7047911
1792,0.38872632,1.6871889
1793,0.7018041,1.6089989
1794,0.94076544,1.5012953
1795,1.068249,1.3839861
1796,1.1132299,1.2576044
1797,1.0956726,1.1199656
1798,1.0759822,0.99169457
1799,1.021349,0.842248
1800,0.9992662,0.6939329
1801,0.9572145,0.54513454
1802,0.918123,0.38540822
1803,0.9145509,0.2190177
1804,0.88685,0.046548266
1805,0.8787477,-0.12467156
1806,0.8561035,-0.3057184
1807,0.82499796,-0.48569408
1808,0.78466845,-0.6776208
1809,0.7366441,-0.8601857
1810,0.6748329,-1.0311693
1811,0.6215665,-1.2142353
1812,0.5483033,-1.3825806
1813,0.4684031,-1.5388404
1814,0.4017569,-1.6618464
1815,0.32128343,-1.7625698
1816,0.23845339,-1.810633
1817,0.1610696,-1.7835232
1818,0.08120779,-1.640865
1819,0.021938393,-1.2587523
1820,-0.01181531,-0.5505731
1821,-0.013034039,0.07665613
1822,0.040046867,0.5747701
1823,0.18520044,0.99708825
1824,0.38770404,1.35373
1825,0.63249207,1.5863708
1826,0.84051865,1.661239
1827,1.0007464,1.6664877
1828,1.0925956,1.5850362
1829,1.1059,1.4921491
1830,1.0832092,1.3726714
1831,1.034619,1.241962
1832,0.9862809,1.1109089
1833,0.941922,0.9707909
1834,0.90201676,0.8330692
1835,0.86879086,0.6774263
1836,0.8477633,0.5300591
