t,el1,el2
941,0.9755313,0.3886081
942,0.79325575,0.17977737
943,0.604744,-0.018526863
944,0.4065746,-0.22854222
945,0.20875187,-0.42948937
946,0.0018170371,-0.62504566
947,-0.216196,-0.82482886
948,-0.43578473,-1.0428485
949,-0.6599637,-1.2173581
950,-0.8893347,-1.3956237
951,-1.1161888,-1.5647694
952,-1.3441855,-1.7271943
953,-1.5476491,-1.8454596
954,-1.7410475,-1.9468038
955,-1.8874389,-2.0114613
956,-1.9923887,-2.032802
957,-2.0157545,-1.9534872
958,-1.8845251,-1.7986903
959,-1.4141592,-1.5635636
960,-0.62212443,-1.247792
961,0.044045843,-0.9162755
962,0.54349893,-0.65698946
963,0.9452564,-0.40818134
964,1.3442229,-0.23940045
965,1.638802,-0.13490304
966,1.8228309,-0.05052151
967,1.8740711,0.021726392
968,1.8532393,0.036272604
969,1.7670135,0.1050232
970,1.6532996,0.12414208
971,1.5145012,0.1357347
972,1.3582942,0.14504497
973,1.1946012,0.14641167
974,1.0177202,0.16025005
975,0.8404807,0.14246634
976,0.650151,0.2148663
977,0.45593134,0.24936704
978,0.25196406,0.30085257
979,0.027050523,0.36367455
980,-0.19078203,0.43514815
981,-0.42896834,0.51359713
982,-0.661589,0.5916744
983,-0.8993759,0.69025016
984,-1.1358737,0.7725184
985,-1.363201,0.85361147
986,-1.5707945,0.92087626
987,-1.7547138,0.99667805
988,-1.9034667,1.034235
989,-1.9805565,1.0774672
990,-1.95778,1.0988845
991,-1.7551293,1.0956652
992,-1.1406121,1.1125308
993,-0.33679605,1.0920984
994,0.27156746,1.0587648
995,0.740094,1.0019656
996,1.128195,0.9375191
997,1.4906648,0.85227835
998,1.7694957,0.75400025
999,1.9119756,0.64825565
1000,1.7615825,-0.35688344
1001,1.6607431,-0.40033358
1002,1.5272166,-0.45635164
1003,1.3769795,-0.5181484
1004,1.2211304,-0.5832001
1005,1.0576062,-0.6400649
1006,0.8086892,-0.71329695
1007,0.6825247,-0.7670265
1008,0.4883428,-0.8254776
1009,0.27302417,-0.8731542
1010,0.052127462,-0.9037395
1011,-0.17277382,-0.9170846
1012,-0.4050855,-0.90775335
1013,-0.64386654,-0.8789073
1014,-0.8859639,-0.80586505
1015,-1.1345793,-0.7049996
1016,-1.3629119,-0.5594184
1017,-1.5741736,-0.38701063
1018,-1.7698482,-0.16623482
1019,-1.8922378,0.056580175
1020,-1.9857881,0.31707707
1021,-1.8956469,0.5769485
1022,-1.6023138,0.818499
1023,-0.85090375,1.0504056
1024,-0.14461051,1.2454488
1025,0.33922738,1.3975229
1026,0.7448674,1.5068702
1027,1.1042701,1.5831741
1028,1.3809161,1.6282923
1029,1.6573244,1.6108606
1030,1.7630427,1.6309848
1031,1.7780572,1.598199
1032,1.736136,1.5542809
1033,1.6403311,1.4825939
1034,1.4926897,1.3885518
1035,1.3616121,1.3001297
1036,1.1992235,1.1882563
1037,1.0403255,1.0793068
1038,0.8581555,0.9517247
1039,0.6774726,0.8269882
1040,0.48708692,0.698013
1041,0.28048652,0.5506833
1042,0.07135393,0.4127651
1043,-0.1420466,0.29072413
1044,-0.37162912,0.16781439
1045,-0.5956207,0.037926793
1046,-0.831189,-0.07577641
1047,-1.0670549,-0.18913266
1048,-1.2990005,-0.2866612
1049,-1.5063323,-0.3620978
1050,-1.7078618,-0.42715776
1051,-1.8682736,-0.47577703
1052,-1.983625,-0.50112444
1053,-2.0061488,-0.5140547
1054,-1.8466476,-0.50633055
1055,-1.3141105,-0.48181614
1056,-0.49498793,-0.45479134
1057,0.09572131,-0.4106427
1058,0.50820565,-0.39081782
1059,0.8968623,-0.372325
1060,1.2361654,-0.3675056
1061,1.5375167,-0.3781037
1062,1.7373548,-0.39687485
1063,1.813493,-0.42045614
1064,1.8030863,-0.44266364
1065,1.7503071,-0.49078944
1066,1.6276501,-0.5493804
1067,1.4982386,-0.6096146
1068,1.3582351,-0.68379474
1069,1.1983036,-0.74313635
1070,1.0255864,-0.8154735
1071,0.85269797,-0.88216937
1072,0.6664763,-0.97107744
1073,0.4702657,-0.99609244
1074,0.23119938,-1.045857
1075,0.038867068,-1.0969015
1076,-0.20389663,-1.0908128
1077,-0.42484468,-1.0768541
1078,-0.6764474,-1.0550921
1079,-0.93758833,-0.94969034
1080,-1.1640271,-0.82833016
1081,-1.3936131,-0.66903
1082,-1.6067706,-0.43803823
1083,-1.8019228,-0.17609821
1084,-1.924391,0.1024877
1085,-1.9871398,0.39129847
1086,-1.9194757,0.6836049
1087,-1.5678585,0.9646524
1088,-0.7802469,1.2117467
1089,-0.11261778,1.4129684
1090,0.35105905,1.592252
1091,0.74694294,1.712755
1092,1.0985821,1.7947922
1093,1.4035813,1.8540362
1094,1.6319758,1.867941
1095,1.7264909,1.8657618
1096,1.7323194,1.8515577
1097,1.6781104,1.7998477
1098,1.5663681,1.7257551
1099,1.4311287,1.635283
1100,1.2632042,1.5363996
1101,1.1245986,1.4277977
1102,0.9620406,1.3144939
1103,0.78714114,1.1810137
1104,0.59767854,1.0465372
1105,0.40873563,0.90439767
1106,0.20690566,0.7668032
1107,0.0038054695,0.622319
1108,-0.2195286,0.47992808
1109,-0.44572166,0.334373
1110,-0.66831714,0.20275521
1111,-0.9138876,0.05269109
1112,-1.1371846,-0.06286988
1113,-1.3704379,-0.17532264
1114,-1.5834025,-0.27992937
1115,-1.7834018,-0.3729629
1116,-1.9318416,-0.45063943
1117,-2.0408437,-0.50739396
1118,-2.0361905,-0.5402771
1119,-1.9029063,-0.5646504
1120,-1.2855386,-0.57062745
1121,-0.46921244,-0.5778053
1122,0.058597285,-0.5718257
1123,0.5160411,-0.5795213
1124,0.8844705,-0.58058894
1125,1.237302,-0.59394765
1126,1.5242467,-0.6273992
1127,1.7248921,-0.6468814
1128,1.7783707,-0.6874685
1129,1.7876847,-0.7289913
1130,1.7306871,-0.7734475
1131,1.6225659,-0.8293139
1132,1.4918658,-0.8938041
1133,1.3453633,-0.96186495
1134,1.1820512,-1.0303373
1135,1.0077735,-1.0954876
1136,0.8286471,-1.1558982
1137,0.62939847,-1.218692
1138,0.38312414,-1.2558358
1139,0.23235463,-1.2810701
1140,0.011922524,-1.3179653
1141,-0.2200741,-1.2806655
1142,-0.4623225,-1.2369576
1143,-0.71611,-1.1494167
1144,-0.966913,-1.0273298
1145,-1.2007363,-0.8390811
1146,-1.433972,-0.6033089
1147,-1.6514581,-0.33822283
1148,-1.8284299,-0.031667642
1149,-1.9577708,0.2940233
1150,-2.0109212,0.6246729
1151,-1.9314396,0.9414397
1152,-1.5729042,1.2235227
1153,-0.77219427,1.4827759
1154,-0.115304,1.6894374
1155,0.34184414,1.8589106
1156,0.7322208,1.9788257
1157,1.0835053,2.0632915
1158,1.3856508,2.1081383
1159,1.5975337,2.1321633
1160,1.6941224,2.1265204
1161,1.6921785,2.0908558
1162,1.6255407,2.044361
1163,1.5198717,1.9665995
1164,1.3903763,1.8743609
1165,1.2376363,1.767766
1166,1.0759892,1.6538157
1167,0.91088414,1.5198563
1168,0.7352442,1.3895997
1169,0.5280072,1.2423056
1170,0.36367065,1.0989152
1171,0.15848632,0.94023937
1172,-0.045176122,0.7829255
1173,-0.26897815,0.6224449
1174,-0.49687818,0.4795888
1175,-0.7298432,0.31423372
1176,-0.9492545,0.1703748
1177,-1.1743599,0.022180162
1178,-1.3993111,-0.10007387
1179,-1.6131843,-0.22695005
1180,-1.8020158,-0.3436147
1181,-1.9600825,-0.4459053
1182,-2.0557134,-0.5395639
1183,-2.0667322,-0.6210692
1184,-1.9048038,-0.6767157
1185,-1.3230948,-0.713887
1186,-0.50638974,-0.7475281
1187,0.06262196,-0.77526176
1188,0.48379076,-0.81323415
1189,0.85469574,-0.8461419
1190,1.2097588,-0.87240213
1191,1.5102657,-0.9109084
1192,1.701642,-0.95231056
1193,1.7892812,-0.9975119
1194,1.7888298,-1.0449972
1195,1.714745,-1.0961728
1196,1.629378,-1.1629676
1197,1.5008323,-1.2285367
1198,1.3472344,-1.2972552
1199,1.1815547,-1.3597099
1200,1.0227638,-1.4207283
1201,0.8394818,-1.4904561
1202,0.64345044,-1.526458
1203,0.45304486,-1.5524395
1204,0.2440419,-1.5684204
1205,0.023584716,-1.5558454
1206,-0.20461491,-1.514517
1207,-0.44794267,-1.4366738
1208,-0.699028,-1.3119954
1209,-0.95215935,-1.1354758
1210,-1.2028397,-0.88798946
1211,-1.421196,-0.5910457
1212,-1.6469858,-0.2490681
1213,-1.8321083,0.12718634
1214,-1.9693493,0.5059611
1215,-2.0151052,0.8905747
1216,-1.9598373,1.2053823
1217,-1.6065054,1.4771318
1218,-0.80869865,1.7427366
1219,-0.14284466,1.9506079
1220,0.32131225,2.1024044
1221,0.71081597,2.218866
1222,1.0594027,2.276584
1223,1.3560692,2.3265438
1224,1.5683118,2.3374186
1225,1.6554177,2.3110158
1226,1.659824,2.2907453
1227,1.5942184,2.175474
1228,1.4873503,2.1515431
1229,1.345861,2.043688
1230,1.204503,1.9116013
1231,1.0448895,1.813228
1232,0.8804533,1.6838863
1233,0.7052649,1.5334328
1234,0.52464217,1.3851612
1235,0.33506668,1.223993
1236,0.13829137,1.062965
1237,-0.070613936,0.89196956
1238,-0.28527674,0.72391593
1239,-0.5130707,0.560696
1240,-0.74579585,0.39499685
1241,-0.98583484,0.22067541
1242,-1.2193661,0.062328335
1243,-1.4325296,-0.08772723
1244,-1.6357924,-0.23121448
1245,-1.8324211,-0.3877477
1246,-1.9884269,-0.50962675
1247,-2.0893242,-0.62139964
1248,-2.0908902,-0.73116654
1249,-1.9414078,-0.830509
1250,-1.3839612,-0.91479343
1251,-0.5437763,-0.9757001
1252,0.013502854,-1.0360856
1253,0.46296245,-1.1027157
1254,0.84492886,-1.1654185
1255,1.190482,-1.2230428
1256,1.4891629,-1.2805574
1257,1.6953841,-1.3421308
1258,1.7910621,-1.3959978
1259,1.7896409,-1.4534062
1260,1.7289597,-1.5166076
1261,1.6368413,-1.568706
1262,1.5068424,-1.6342102
1263,1.3641881,-1.6935211
1264,1.1953868,-1.7518716
1265,1.0436611,-1.7914305
1266,0.85977495,-1.8227328
1267,0.6773088,-1.8423145
1268,0.47094193,-1.841261
1269,0.2609831,-1.8096012
1270,0.035457313,-1.7393645
1271,-0.20031376,-1.6427063
1272,-0.44348708,-1.4708514
1273,-0.6915383,-1.2541581
1274,-0.94824815,-0.9740521
1275,-1.1877719,-0.63888067
1276,-1.4246403,-0.23020892
1277,-1.645902,0.25708744
1278,-1.8291477,0.84659314
1279,-1.9890532,1.4841398
1280,-2.0242038,2.0454693
1281,-1.9572986,2.478179
1282,-1.6175271,2.743771
1283,-0.86231416,2.8213174
1284,-0.17595279,2.8119218
1285,0.28483248,2.7305825
1286,0.6746413,2.6194386
1287,1.0251772,2.5002306
1288,1.3300741,2.375812
1289,1.5373462,2.222901
1290,1.6131319,2.0703702
1291,1.5973718,1.9140753
1292,1.5609888,1.7510343
1293,1.446516,1.5765921
1294,1.3228981,1.410065
1295,1.1717161,1.2163849
1296,1.0165439,1.0419357
1297,0.849798,0.85308605
1298,0.67641836,0.65742755
1299,0.4939338,0.46548495
1300,0.3024512,0.27022567
1301,0.10369518,0.06652071
1302,-0.09947795,-0.1494222
1303,-0.32265222,-0.32576707
1304,-0.5343563,-0.5217243
1305,-0.7622507,-0.7089165
1306,-0.9912112,-0.90380096
1307,-1.2150959,-1.0894645
1308,-1.4320529,-1.2609907
1309,-1.6415013,-1.4336739
1310,-1.8265133,-1.578758
1311,-1.9821465,-1.7141224
1312,-2.0945847,-1.8453292
1313,-2.1186063,-1.9542302
1314,-1.9944179,-2.0215454
1315,-1.4508063,-2.0424466
1316,-0.6312218,-2.025785
1317,-0.034493845,-1.9036092
1318,0.4101613,-1.7509313
1319,0.7826792,-1.541759
1320,1.1349032,-1.3663359
1321,1.4401885,-1.075812
1322,1.6599717,-0.8813106
1323,1.7046715,-0.67125344
1324,1.7584939,-0.58644557
1325,1.7037045,-0.3810204
1326,1.602219,-0.27005765
1327,1.4720283,-0.19391441
1328,1.3244044,-0.12634915
1329,1.1673317,-0.065120086
1330,0.99336046,-0.0040573934
1331,0.7921878,0.06340584
1332,0.6358105,0.12739936
1333,0.4364148,0.20380181
1334,0.22540289,0.28460222
1335,0.0046987855,0.36894253
1336,-0.22134615,0.48332244
1337,-0.46905535,0.5798863
1338,-0.71465564,0.72359955
1339,-0.97087,0.85000277
1340,-1.2145149,0.96885043
1341,-1.4528663,1.1153197
1342,-1.6636393,1.2546028
1343,-1.9353813,1.3741585
1344,-1.9951972,1.4847028
1345,-2.0584252,1.5740331
1346,-1.9949812,1.6684763
1347,-1.6553191,1.7349479
1348,-0.84653383,1.773726
1349,-0.16969816,1.8031324
1350,0.28845438,1.794609
1351,0.6850598,1.7752409
1352,1.0333297,1.7267839
1353,1.342238,1.6519796
1354,1.5793662,1.5690614
1355,1.6967874,1.4736781
1356,1.7058405,1.3546649
1357,1.6569033,1.2329841
1358,1.5572,1.0800009
1359,1.427504,0.95214164
1360,1.2843646,0.8080825
1361,1.1268204,0.6523314
1362,0.9515413,0.48950794
1363,0.789661,0.3370002
1364,0.5966243,0.17502406
1365,0.4129003,0.019365704
1366,0.21185732,-0.13089238
1367,-0.0045307986,-0.288791
1368,-0.22464898,-0.44896775
1369,-0.45261198,-0.58702654
1370,-0.69091135,-0.71909827
1371,-0.944483,-0.85573846
1372,-1.1803654,-0.9647973
1373,-1.3999403,-1.067302
1374,-1.6138935,-1.1514219
1375,-1.8167118,-1.2167822
1376,-1.9739379,-1.2523004
1377,-2.0709643,-1.2679752
1378,-2.081334,-1.2770735
1379,-1.894088,-1.2660474
1380,-1.2577838,-1.2291157
1381,-0.45084986,-1.2015332
1382,0.08567294,-1.1668608
1383,0.5058797,-1.1241556
1384,0.87856567,-1.0940768
1385,1.2160068,-1.068704
1386,1.4980826,-1.0532264
1387,1.6834669,-1.0325987
1388,1.7614772,-1.0273021
1389,1.7513729,-1.0237057
1390,1.681158,-1.0135763
1391,1.5604049,-1.011085
1392,1.4363617,-1.0235529
1393,1.2403885,-1.0332546
1394,1.1177644,-1.0433362
1395,0.95411944,-1.0565246
1396,0.7860325,-1.0478565
1397,0.5827177,-1.0383786
1398,0.38922504,-1.0384815
1399,0.18408653,-0.9830769
1400,-0.038567275,-0.924265
1401,-0.27286443,-0.84296834
1402,-0.510467,-0.7381939
1403,-0.76898664,-0.60923856
1404,-1.0248369,-0.45747504
1405,-1.2551705,-0.259286
1406,-1.4915541,-0.02967762
1407,-1.710387,0.2220583
1408,-1.8913205,0.47932574
1409,-2.0251772,0.7490129
1410,-2.0784032,1.0003915
1411,-1.9999094,1.2492169
1412,-1.6300865,1.4763606
1413,-0.8278521,1.6615604
1414,-0.17121996,1.8061306
1415,0.2837759,1.910956
1416,0.6772462,1.9778976
1417,1.0248665,2.0228703
1418,1.3208711,2.0374968
1419,1.5545119,2.0136337
1420,1.6507185,1.979456
1421,1.6098319,1.8879699
1422,1.5983112,1.8375297
1423,1.4917346,1.7450278
1424,1.3605474,1.6284076
1425,1.2115748,1.512708
1426,1.057933,1.3918455
1427,0.887384,1.2503507
1428,0.716005,1.1022956
1429,0.53408873,0.9484587
1430,0.34589553,0.80357945
1431,0.14530624,0.6482378
1432,-0.06285599,0.49878922
1433,-0.2811217,0.33092105
1434,-0.514513,0.17678209
1435,-0.7457862,0.023031732
1436,-0.9874217,-0.12257752
1437,-1.2064337,-0.24713363
1438,-1.4352751,-0.38194668
1439,-1.6408832,-0.5149685
1440,-1.8342578,-0.6146269
1441,-2.001284,-0.7282779
1442,-2.1256833,-0.815013
1443,-2.109026,-0.86386555
1444,-1.9400575,-0.9239313
1445,-1.3454416,-0.96098214
1446,-0.533747,-1.0006263
1447,0.035961423,-1.0293134
1448,0.46749964,-1.0496538
1449,0.83583206,-1.0776796
1450,1.18527,-1.1102043
1451,1.482586,-1.1411512
1452,1.6764325,-1.1785707
1453,1.7475338,-1.207872
1454,1.7480906,-1.2490771
1455,1.6905787,-1.2951845
1456,1.5829391,-1.3378768
1457,1.4534662,-1.3853902
1458,1.3044192,-1.4407442
1459,1.1477945,-1.4852949
1460,0.97679394,-1.5252202
1461,0.8023086,-1.5692812
1462,0.6152681,-1.5972279
1463,0.42136404,-1.6211079
1464,0.20050979,-1.6264149
1465,-0.019687625,-1.6043423
1466,-0.24866174,-1.5627639
1467,-0.4887112,-1.4776098
1468,-0.74040765,-1.3488458
1469,-0.9921632,-1.1765424
1470,-1.2358248,-0.9357356
1471,-1.4690682,-0.64680946
1472,-1.6807411,-0.30161116
1473,-1.8644093,0.087581895
1474,-1.995691,0.50888574
1475,-2.0513144,0.94232726
1476,-1.9728254,1.3063053
1477,-1.6167024,1.6136638
1478,-0.82025295,1.861193
1479,-0.16796166,2.054462
1480,0.28501794,2.196889
1481,0.6832264,2.2864945
1482,1.0339895,2.3502476
1483,1.3279811,2.3781824
1484,1.5405006,2.3704574
1485,1.6093601,2.3381581
1486,1.6216267,2.2957196
1487,1.5604097,2.2228432
1488,1.45227,2.1259809
1489,1.3196356,2.0298035
1490,1.1675429,1.9111519
1491,1.0093962,1.7480724
1492,0.84720004,1.6307491
1493,0.66890526,1.4878551
1494,0.49040264,1.3292747
1495,0.29979327,1.1592282
1496,0.096969955,0.9936396
1497,-0.105796985,0.8303516
1498,-0.32552105,0.6519284
1499,-0.5484509,0.48504922
1500,-0.77758604,0.32422477
1501,-1.0078846,0.14644104
1502,-1.2382916,-0.02033989
1503,-1.4615389,-0.18747835
1504,-1.6751975,-0.3374215
1505,-1.8658217,-0.48191813
1506,-2.0075045,-0.6456098
1507,-2.1073868,-0.75384283
1508,-2.1204715,-0.87000865
1509,-1.9753186,-0.97388947
1510,-1.4114043,-1.0684855
1511,-0.57510346,-1.166824
1512,0.009996948,-1.2337073
1513,0.43829307,-1.301276
1514,0.8232367,-1.3729553
1515,1.1390104,-1.4460444
1516,1.4816892,-1.5018667
1517,1.6709075,-1.5589416
1518,1.7907411,-1.6286417
1519,1.7782202,-1.6721203
1520,1.7402909,-1.718584
1521,1.6446216,-1.7676673
1522,1.5085801,-1.8206592
1523,1.3640304,-1.8626554
1524,1.1973923,-1.9141147
1525,1.0337447,-1.9063329
1526,0.8627267,-1.8931438
1527,0.6735131,-1.8718528
1528,0.4799517,-1.8171316
1529,0.27056506,-1.7301557
1530,0.047232088,-1.6058023
1531,-0.18735923,-1.4315095
1532,-0.42801988,-1.2252868
1533,-0.6827181,-0.96423244
1534,-0.9300533,-0.67400575
1535,-1.1789575,-0.31487548
1536,-1.4169995,0.047880452
1537,-1.6338421,0.4226677
1538,-1.8252478,0.7641277
1539,-1.9694786,1.1345879
1540,-2.052001,1.4469786
1541,-2.0051436,1.7322427
1542,-1.7608119,2.0015807
1543,-1.0470186,2.2287922
1544,-0.315069,2.4027584
1545,0.17999609,2.5439227
1546,0.59196085,2.6445003
1547,0.94238234,2.69035
1548,1.2690498,2.726723
1549,1.5114268,2.728398
1550,1.5724167,2.6993685
1551,1.6492503,2.6470444
1552,1.6061511,2.5645761
1553,1.5116543,2.4648943
1554,1.385164,2.3546805
1555,1.2402122,2.210437
1556,1.0815537,2.0795722
1557,0.90423816,1.9267845
1558,0.7376131,1.7572423
1559,0.5471916,1.5909866
1560,0.37146556,1.4216788
1561,0.18136762,1.220961
1562,-0.029292233,1.0384498
1563,-0.23817861,0.86201215
1564,-0.45619082,0.67941695
1565,-0.6868953,0.47860095
1566,-0.9179467,0.31292486
1567,-1.1445973,0.13373023
1568,-1.3858774,-0.056406293
1569,-1.5849046,-0.23417778
1570,-1.7848486,-0.39633226
1571,-1.9471852,-0.5523287
1572,-2.0840058,-0.7097271
1573,-2.1186764,-0.85336983
1574,-2.0418117,-0.9833821
1575,-1.6656218,-1.1093853
1576,-0.87567866,-1.2315854
1577,-0.18522783,-1.3404905
1578,0.28671438,-1.4411399
1579,0.6767691,-1.555606
1580,1.0552049,-1.6300734
1581,1.3703824,-1.7159026
1582,1.6293944,-1.7849944
1583,1.7801089,-1.8729128
1584,1.81137,-1.9479927
1585,1.7718017,-2.0027032
1586,1.703265,-2.063938
1587,1.5829248,-2.141794
1588,1.4438189,-2.1993885
1589,1.2915539,-2.2402058
1590,1.1268642,-2.2738836
1591,0.9484281,-2.293169
1592,0.7682124,-2.2986045
1593,0.56763566,-2.2782707
1594,0.36298826,-2.2282884
1595,0.1118558,-2.126509
1596,-0.0864659,-1.9766686
1597,-0.37883472,-1.8172871
1598,-0.5744554,-1.5242251
1599,-0.83329034,-1.1756543
1600,-1.0857657,-0.70093596
1601,-1.328271,-0.0225996
1602,-1.5637264,0.67219335
1603,-1.7933155,1.2866031
1604,-1.9200181,1.8034147
1605,-2.0220244,2.2121754
1606,-2.0153062,2.4441154
1607,-1.843785,2.553199
1608,-1.2274215,2.526942
1609,-0.46251345,2.4474914
1610,0.084903225,2.3435628
1611,0.4981805,2.2151287
1612,0.86329156,2.0757868
1613,1.1942677,1.9365269
1614,1.4528791,1.7891675
1615,1.5838381,1.6140732
1616,1.6113697,1.4658227
1617,1.5899954,1.2923963
1618,1.5036077,1.1024327
1619,1.3817792,0.9440089
1620,1.2372295,0.75740117
1621,1.0852065,0.5601286
1622,0.9189725,0.38670456
1623,0.74827343,0.18900676
1624,0.57888526,-0.008311096
1625,0.3909646,-0.21522112
1626,0.19401087,-0.40671757
1627,-0.011433803,-0.61292446
1628,-0.23327056,-0.83467114
1629,-0.43592122,-1.0016456
1630,-0.6667692,-1.1807156
1631,-0.88713914,-1.3519424
1632,-1.1160558,-1.5168422
1633,-1.359811,-1.6480091
1634,-1.554834,-1.7524283
1635,-1.7521597,-1.8156825
1636,-1.9470233,-1.8189708
1637,-2.0758696,-1.755478
1638,-2.1234243,-1.6036829
1639,-2.0445704,-1.3483899
1640,-1.6799186,-0.95174235
1641,-0.9291495,-0.42610738
1642,-0.23912299,0.13856843
1643,0.22128396,0.58331555
1644,0.62267303,0.89802694
1645,0.975995,1.0228192
1646,1.2896267,0.9866038
1647,1.5221298,0.87831825
1648,1.6032047,0.74770844
1649,1.6462421,0.5944301
1650,1.6090434,0.46337295
1651,1.5286559,0.30670294
1652,1.4119134,0.16469023
1653,1.2618548,0.019871341
1654,1.119983,-0.124158084
1655,0.95375353,-0.2718803
1656,0.7835645,-0.4176866
1657,0.6071302,-0.55216885
1658,0.41170052,-0.6664317
1659,0.21431382,-0.7888401
1660,0.00599244,-0.90211713
1661,-0.22007571,-1.0119677
1662,-0.44488105,-1.11807
1663,-0.6963946,-1.2179314
1664,-0.9260596,-1.299336
1665,-1.1703603,-1.364701
1666,-1.3953329,-1.4279233
1667,-1.6146023,-1.4901259
1668,-1.8095651,-1.5208511
1669,-1.9675956,-1.5506544
1670,-2.0683486,-1.5308534
1671,-2.0798142,-1.4932282
1672,-1.9351931,-1.412441
1673,-1.3397261,-1.265851
1674,-0.5285551,-1.055874
1675,0.01949162,-0.78564084
1676,0.45563313,-0.44354784
1677,0.83987665,-0.04724618
1678,1.1877316,0.43285438
1679,1.4713646,0.9395428
1680,1.664576,1.3793699
1681,1.7258995,1.6403689
1682,1.6966785,1.724482
1683,1.6230353,1.7048131
1684,1.5121387,1.6298069
1685,1.3777974,1.5284635
1686,1.2338254,1.4175872
1687,1.0768712,1.3066529
1688,0.90999043,1.1814927
1689,0.72905135,1.0779785
1690,0.5390302,0.9827094
1691,0.3473322,0.8784886
1692,0.14066812,0.7614407
1693,-0.076509826,0.6865872
1694,-0.30896696,0.59591633
1695,-0.55133164,0.50416726
1696,-0.7932434,0.42435205
1697,-1.0255882,0.33536437
1698,-1.2643603,0.2324503
1699,-1.4953419,0.15973511
1700,-1.7025926,0.08664688
1701,-1.8842144,0.0033490146
1702,-2.0142145,-0.07840608
1703,-2.0696383,-0.16254364
1704,-2.0138676,-0.23045905
1705,-1.6511667,-0.31090182
1706,-0.83787113,-0.36821634
1707,-0.1618579,-0.44498184
1708,0.29672903,-0.5117234
1709,0.6929662,-0.5749067
1710,1.0471382,-0.64506435
1711,1.3620023,-0.703549
1712,1.6108992,-0.7538205
1713,1.7344095,-0.784496
1714,1.7566955,-0.79746366
1715,1.7152987,-0.79773253
1716,1.6250336,-0.7931579
1717,1.4985739,-0.7541838
1718,1.3422337,-0.70713425
1719,1.1916549,-0.6641008
1720,1.0266467,-0.60650337
1721,0.850156,-0.5638409
1722,0.6453937,-0.5092084
1723,0.46392286,-0.44319767
1724,0.2651907,-0.3882191
1725,0.04453991,-0.33932868
1726,-0.1820399,-0.29844314
1727,-0.41847056,-0.24438384
1728,-0.67440915,-0.20004784
1729,-0.9147945,-0.15242702
1730,-1.164387,-0.09287438
1731,-1.395154,-0.02589815
1732,-1.6181961,0.040782705
1733,-1.8152826,0.1284158
1734,-1.977266,0.20626758
1735,-2.0785317,0.31979048
1736,-2.0734966,0.43209988
1737,-1.8748053,0.5474157
1738,-1.1985099,0.68671334
1739,-0.40552557,0.8170332
1740,0.11117593,0.93563884
1741,0.5191332,1.0159192
1742,0.8817866,1.0991714
1743,1.2108988,1.1672108
1744,1.4851146,1.202966
1745,1.6506233,1.2172878
1746,1.685432,1.2196575
1747,1.6623151,1.2089949
1748,1.55571,1.1673162
1749,1.4571401,1.1189462
1750,1.3113706,1.045881
1751,1.1531782,0.9618981
1752,0.99321085,0.8768012
1753,0.81814754,0.77389103
1754,0.63971496,0.6513266
1755,0.45479515,0.55889887
1756,0.25673458,0.4390436
1757,0.045861527,0.3278671
1758,-0.17075035,0.2002269
1759,-0.3987332,0.08692051
1760,-0.63500136,-0.041404866
1761,-0.869554,-0.14567995
1762,-1.1046786,-0.2602357
1763,-1.342652,-0.37064034
1764,-1.5724616,-0.4771765
1765,-1.7694839,-0.5831925
1766,-1.951007,-0.6601298
1767,-2.0784667,-0.7376776
1768,-2.1283584,-0.79087436
1769,-2.039699,-0.84405553
1770,-1.5941938,-0.8736365
1771,-0.7500829,-0.8922539
1772,-0.12010803,-0.91408396
1773,0.32828322,-0.91042435
1774,0.70441157,-0.9261431
1775,1.0542072,-0.93218935
1776,1.3667028,-0.93552417
1777,1.5979468,-0.95037246
1778,1.7164655,-0.95563734
1779,1.733616,-0.96159285
1780,1.6826725,-0.96998817
1781,1.5943645,-0.9845234
1782,1.4710797,-1.0136267
1783,1.3279002,-1.0510994
1784,1.1719955,-1.0662725
1785,1.0071417,-1.0897846
1786,0.8130443,-1.1096857
1787,0.65052134,-1.1223977
1788,0.45634884,-1.1365615
1789,0.25545833,-1.132492
1790,0.033553302,-1.1255486
1791,-0.1956125,-1.1094489
1792,-0.4401154,-1.0782619
1793,-0.68444455,-1.0274059
1794,-0.9302676,-0.95284736
1795,-1.1883491,-0.85338336
1796,-1.4183352,-0.72606355
1797,-1.6449852,-0.5703305
1798,-1.8389248,-0.38891363
1799,-2.0064054,-0.16699432
1800,-2.0927424,0.06228012
1801,-2.074482,0.31813154
1802,-1.8480114,0.5764654
1803,-1.1427,0.8168673
1804,-0.38497669,1.0407413
1805,0.103344955,1.2358541
1806,0.50338686,1.3927047
1807,0.87738067,1.5162557
1808,1.2046274,1.6004686
1809,1.4591092,1.6779811
1810,1.6100541,1.7107846
1811,1.6386392,1.7282085
1812,1.6007847,1.7205008
1813,1.5088066,1.6825675
1814,1.3801316,1.6293433
1815,1.2441993,1.5687231
1816,1.0886424,1.4885443
1817,0.9321798,1.3810964
1818,0.75610864,1.2864239
1819,0.5535521,1.173494
1820,0.389204,1.0533496
1821,0.19209291,0.9311718
1822,-0.017932538,0.80709845
1823,-0.22903484,0.6782284
1824,-0.45262003,0.5443755
1825,-0.6853878,0.41661394
1826,-0.9140275,0.28565106
1827,-1.1566715,0.14560601
1828,-1.3909376,0.030244954
1829,-1.5989546,-0.09898719
